,Democracy,Freedom,Market,Socialism,Globalization,Traditionalism,Nationalism,q5,q3,bhs,hs,college,above_college,i0_50k,i50_100k,i100_150k,i150_300k,ia300k,north,northeast,east,southcentral,southwest,northwest,age,gender,qs2,qs10,qs01,qs0
2870,5.0,2.0,4.5,2.5,-2.0,-1.0,-1.0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,34,1,1,0,0,0
2871,-2.0,-1.0,-3.5,0.5,-2.0,1.0,3.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,51,0,0,0,1,0
2872,-2.0,-2.0,-2.0,3.5,0.0,5.0,6.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,24,0,0,0,1,0
2873,2.0,-2.0,-0.5,3.5,-4.0,2.0,3.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,28,1,0,1,0,0
2874,-2.0,-2.0,1.0,-1.5,0.0,2.0,6.0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,23,1,1,0,0,0
2875,-5.0,0.0,-4.0,2.5,-3.0,4.0,5.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,45,0,0,0,0,1
2876,-2.0,-2.0,-2.0,1.5,0.0,5.0,3.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,39,0,0,0,1,0
2877,-5.0,2.0,-2.5,5.5,-1.0,8.0,2.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,60,0,1,0,0,0
2878,-1.0,-3.0,-1.5,0.5,-1.0,4.0,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,21,1,0,0,0,1
2879,3.0,1.0,0.0,1.5,-4.0,2.0,-3.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,42,0,0,1,0,0
2880,2.0,1.0,-0.5,2.5,-6.0,-2.0,-3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,36,1,0,0,0,1
2881,0.0,1.0,-0.5,2.5,-1.0,-0.0,-3.0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,55,1,1,0,0,0
2882,0.0,-1.0,0.5,-2.5,0.0,1.0,4.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,50,0,1,0,0,0
2883,-1.0,-3.0,0.0,1.5,0.0,-1.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,22,0,0,0,1,0
2884,0.0,-1.0,1.5,-1.5,-2.0,-0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,42,0,1,0,0,0
2885,0.0,1.0,0.5,2.5,-1.0,-0.0,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,57,1,0,1,0,0
2886,-3.0,-2.0,0.0,1.5,1.0,3.0,3.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,34,0,0,0,1,0
2887,-11.0,-4.0,-6.5,1.5,-2.0,6.0,6.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,37,1,0,0,1,0
2888,-1.0,-3.0,-5.0,3.5,-4.0,2.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,27,1,0,0,1,0
2889,-6.0,0.0,-3.0,1.5,-3.0,2.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,33,0,0,0,1,0
2890,2.0,2.0,2.0,-0.5,-2.0,-1.0,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,58,1,0,1,0,0
2891,0.0,0.0,0.5,1.5,0.0,1.0,-2.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,34,0,1,0,0,0
2892,-4.0,-3.0,-2.0,0.5,-2.0,6.0,3.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,56,0,0,0,1,0
2893,0.0,0.0,-1.5,1.5,-1.0,-0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,29,1,0,0,0,1
2894,4.0,0.0,4.0,-0.5,1.0,-2.0,-3.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,44,0,0,1,0,0
2895,-2.0,-2.0,-1.0,3.5,0.0,3.0,4.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,31,0,0,0,1,0
2896,1.0,1.0,-3.0,2.5,-1.0,3.0,3.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,42,0,0,1,0,0
2897,-2.0,-3.0,-2.5,1.5,2.0,1.0,4.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,20,1,0,0,1,0
2898,1.0,-1.0,0.5,3.5,-1.0,2.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,50,0,0,0,1,0
2899,2.0,2.0,-2.0,4.5,-3.0,3.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,37,0,0,0,1,0
2900,2.0,0.0,0.0,-0.5,1.0,2.0,0.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,38,0,1,0,0,0
2901,2.0,-1.0,-1.5,-0.5,-1.0,-0.0,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,46,0,0,0,1,0
2902,3.0,0.0,0.5,3.5,-5.0,1.0,-1.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,51,1,0,1,0,0
2903,4.0,4.0,3.0,1.5,0.0,-0.0,-4.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,45,1,0,1,0,0
2904,-1.0,-1.0,-2.0,2.5,-1.0,7.0,2.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,51,0,0,0,1,0
2905,-3.0,1.0,0.0,2.5,-4.0,-2.0,2.0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,0
2906,1.0,-1.0,2.0,0.5,3.0,-2.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,25,1,1,0,0,0
2907,-2.0,0.0,-2.0,5.5,-1.0,-0.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,34,0,0,0,1,0
2908,1.0,0.0,-5.0,6.5,-3.0,3.0,-2.0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,51,1,1,0,0,0
2909,3.0,-1.0,2.0,-2.5,-3.0,-2.0,-3.0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,26,1,1,0,0,0
2910,2.0,-2.0,1.5,-0.5,3.0,-2.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,41,0,0,0,1,0
2911,-2.0,0.0,0.5,0.5,1.0,-0.0,3.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,59,1,0,1,0,0
2912,0.0,-1.0,-1.0,-1.5,-1.0,-2.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,36,0,0,1,0,0
2913,2.0,-4.0,1.5,2.5,1.0,-3.0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,28,0,1,0,0,0
2914,-6.0,-3.0,-1.5,4.5,-2.0,5.0,3.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,47,1,0,0,1,0
2915,-2.0,0.0,-3.0,3.5,-2.0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,50,1,0,0,1,0
2916,0.0,-1.0,-0.5,1.5,-1.0,-0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,31,0,1,0,0,0
2917,5.0,3.0,5.0,-2.5,-2.0,-2.0,-2.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,41,1,1,0,0,0
2918,3.0,-1.0,-0.5,2.5,-2.0,-1.0,-1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,55,0,0,0,0,1
2919,-1.0,1.0,-5.0,3.5,0.0,8.0,5.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,52,0,0,0,1,0
2920,0.0,1.0,-1.5,0.5,-4.0,-0.0,2.0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,39,1,1,0,0,0
2921,2.0,2.0,2.5,-2.5,3.0,-6.0,-5.0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,44,1,1,0,0,0
2922,-2.0,0.0,-1.0,1.5,1.0,1.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,24,1,0,1,0,0
2923,-7.0,-2.0,-5.5,3.5,-4.0,1.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,40,1,0,0,0,1
2924,-1.0,1.0,0.0,-1.5,1.0,-3.0,0.0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,29,0,1,0,0,0
2925,-3.0,-2.0,1.0,5.5,-2.0,4.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,42,0,0,0,0,1
2926,5.0,4.0,0.5,1.5,-1.0,-0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,47,1,0,0,1,0
2927,-1.0,1.0,-0.5,1.5,-1.0,2.0,4.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,30,1,0,0,1,0
2928,-5.0,-1.0,-3.0,3.5,-4.0,4.0,6.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,45,0,0,0,1,0
2929,5.0,0.0,-2.5,1.5,-2.0,3.0,3.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,45,0,0,0,1,0
2930,0.0,0.0,-1.0,0.5,-2.0,3.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,53,1,0,0,0,1
2931,-3.0,2.0,1.0,3.5,1.0,2.0,-3.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,47,0,0,1,0,0
2932,0.0,0.0,-2.5,4.5,-2.0,6.0,3.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,60,1,0,0,1,0
2933,2.0,0.0,1.5,-0.5,-3.0,1.0,-2.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,46,1,1,0,0,0
2934,1.0,1.0,0.0,1.5,-5.0,3.0,2.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,36,1,0,1,0,0
2935,-2.0,-5.0,0.0,7.5,-6.0,1.0,6.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,1
2936,-1.0,-1.0,-3.0,0.5,1.0,3.0,4.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,41,1,0,0,1,0
2937,0.0,1.0,1.5,2.5,-1.0,-0.0,1.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,43,0,1,0,0,0
2938,0.0,1.0,-2.5,1.5,-3.0,-1.0,3.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,28,1,1,0,0,0
2939,-8.0,-1.0,-1.5,8.5,0.0,9.0,4.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,52,0,0,0,1,0
2940,-1.0,-4.0,-4.0,-3.5,2.0,-2.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,20,1,1,0,0,0
2941,0.0,-1.0,0.5,0.5,0.0,3.0,-1.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,50,0,0,1,0,0
2942,-1.0,1.0,-3.0,2.5,0.0,4.0,3.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,58,1,0,0,1,0
2943,1.0,-3.0,-3.0,-0.5,-2.0,2.0,3.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,45,0,0,0,1,0
2944,-3.0,-1.0,-1.5,1.5,-2.0,1.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,45,0,0,0,1,0
2945,-1.0,-2.0,-5.5,3.5,-3.0,-0.0,1.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,43,1,1,0,0,0
2946,-3.0,-2.0,-4.5,2.5,1.0,4.0,3.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,40,0,0,0,1,0
2947,0.0,-1.0,-1.0,2.5,-1.0,-1.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,43,1,0,0,1,0
2948,3.0,-2.0,1.5,-1.5,1.0,1.0,0.0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,55,1,1,0,0,0
2949,1.0,-4.0,5.0,1.5,-2.0,2.0,-2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,25,0,0,1,0,0
2950,1.0,1.0,1.0,0.5,1.0,-3.0,-2.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,37,1,0,1,0,0
2951,2.0,2.0,1.0,0.5,0.0,-0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,44,0,0,1,0,0
2952,-5.0,0.0,-3.5,3.5,-1.0,5.0,4.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,50,0,0,0,1,0
2953,-3.0,3.0,-5.0,2.5,-2.0,4.0,3.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,49,0,0,0,1,0
2954,1.0,-1.0,1.0,1.5,1.0,-1.0,-1.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,31,0,0,1,0,0
2955,-3.0,-2.0,-3.0,1.5,-3.0,4.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,51,1,0,0,1,0
2956,-1.0,-1.0,0.0,1.5,-2.0,-2.0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,33,1,0,0,0,1
2957,1.0,-2.0,-4.0,0.5,2.0,2.0,2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,44,1,0,1,0,0
2958,-1.0,0.0,-1.5,-2.5,-1.0,3.0,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,52,0,0,0,0,1
2959,-1.0,2.0,-0.5,0.5,-3.0,1.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,34,0,0,0,0,1
2960,-3.0,-1.0,-3.0,4.5,-2.0,5.0,2.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,54,0,0,1,0,0
2961,2.0,-3.0,-1.0,-1.5,-1.0,-0.0,4.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,48,0,1,0,0,0
2962,2.0,2.0,1.0,2.5,-1.0,1.0,-1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,1
2963,-2.0,2.0,1.0,0.5,0.0,5.0,4.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,54,1,0,0,1,0
2964,3.0,0.0,1.0,5.5,-3.0,2.0,-1.0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,24,0,1,0,0,0
2965,-4.0,-2.0,-0.5,0.5,-4.0,6.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,47,1,0,0,1,0
2966,3.0,1.0,-0.5,3.5,0.0,2.0,4.0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,30,1,1,0,0,0
2967,1.0,-1.0,2.0,1.5,2.0,-3.0,-2.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,26,0,1,0,0,0
2968,-3.0,-4.0,-2.0,2.5,0.0,4.0,5.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,22,0,0,0,1,0
2969,-3.0,-2.0,-1.0,2.5,-1.0,-1.0,4.0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,43,0,1,0,0,0
2970,0.0,1.0,-0.5,6.5,-1.0,-3.0,-1.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,44,1,1,0,0,0
2971,2.0,-1.0,0.0,2.5,0.0,-0.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,47,1,0,0,1,0
2972,1.0,2.0,0.5,1.5,3.0,-0.0,-3.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,50,1,1,0,0,0
2973,2.0,0.0,1.5,4.5,-3.0,-3.0,2.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,56,1,1,0,0,0
2974,-2.0,-1.0,-2.0,6.5,0.0,8.0,6.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,46,1,0,1,0,0
2975,0.0,-2.0,0.5,5.5,-2.0,2.0,2.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,30,0,0,0,1,0
2976,-3.0,1.0,1.5,3.5,0.0,-1.0,-2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,57,1,0,1,0,0
2977,1.0,-1.0,-0.5,0.5,-1.0,3.0,3.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,27,0,1,0,0,0
2978,1.0,-2.0,-3.5,1.5,-2.0,1.0,-3.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,34,0,1,0,0,0
2979,4.0,4.0,4.5,1.5,-3.0,-2.0,-9.0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,41,1,1,0,0,0
2980,0.0,0.0,-4.0,2.5,-1.0,-1.0,1.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,44,0,1,0,0,0
2981,2.0,1.0,1.5,-0.5,2.0,-3.0,-3.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,26,0,1,0,0,0
2982,-1.0,-4.0,-2.5,1.5,0.0,-1.0,-2.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,35,1,1,0,0,0
2983,-6.0,-2.0,-1.5,1.5,-1.0,-2.0,6.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,32,1,0,0,1,0
2984,4.0,2.0,2.5,3.5,-1.0,1.0,-3.0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,56,0,1,0,0,0
2985,1.0,1.0,1.5,0.5,-2.0,-0.0,0.0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,44,0,1,0,0,0
2986,5.0,-2.0,3.0,2.5,3.0,7.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,19,0,0,0,1,0
2987,-7.0,-6.0,-4.0,3.5,2.0,8.0,6.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,42,0,0,0,1,0
2988,6.0,-2.0,5.5,6.5,2.0,-0.0,-2.0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,36,0,1,0,0,0
2989,3.0,0.0,-0.5,2.5,1.0,4.0,-2.0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,41,0,1,0,0,0
2990,7.0,3.0,3.0,-0.5,0.0,-0.0,-6.0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,37,1,1,0,0,0
2991,-1.0,2.0,-2.0,-0.5,-1.0,6.0,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,30,0,0,0,0,1
2992,-2.0,-1.0,-1.0,4.5,-6.0,3.0,6.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,32,0,0,0,0,1
2993,-3.0,-1.0,-1.5,1.5,1.0,2.0,2.0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,46,1,1,0,0,0
2994,0.0,-1.0,-1.5,1.5,-2.0,6.0,-2.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,54,0,0,1,0,0
2995,6.0,3.0,2.0,1.5,0.0,-3.0,-4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,53,1,0,1,0,0
2996,-3.0,-2.0,-2.0,5.5,-2.0,1.0,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,57,1,0,0,0,1
2997,3.0,0.0,5.0,3.5,1.0,-4.0,-3.0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,39,0,1,0,0,0
2998,-2.0,-2.0,3.0,2.5,2.0,3.0,2.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,33,1,1,0,0,0
2999,3.0,1.0,3.0,-1.5,-1.0,-0.0,1.0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,30,0,1,0,0,0
3000,-1.0,-1.0,0.5,4.5,-3.0,3.0,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,35,1,0,0,0,1
3001,-1.0,-1.0,-1.5,4.5,-2.0,3.0,4.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,47,1,0,0,1,0
3002,0.0,2.0,-1.0,1.5,-1.0,3.0,0.0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,47,0,1,0,0,0
3003,-1.0,0.0,0.5,2.5,2.0,2.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,39,1,1,0,0,0
3004,-2.0,-1.0,-1.5,3.5,-3.0,-1.0,3.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,39,0,0,0,1,0
3005,1.0,0.0,-1.5,0.5,3.0,-3.0,-4.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,40,1,0,1,0,0
3006,-3.0,1.0,-3.0,3.5,1.0,3.0,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,31,1,1,0,0,0
3007,5.0,1.0,2.0,-0.5,1.0,-2.0,-2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,58,0,0,1,0,0
3008,-1.0,-1.0,-1.5,1.5,-2.0,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,50,1,0,0,0,1
3009,0.0,-1.0,0.0,0.5,-1.0,1.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,27,0,0,0,1,0
3010,3.0,1.0,-1.0,4.5,0.0,-2.0,-2.0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,55,1,1,0,0,0
3011,2.0,2.0,1.5,-0.5,-1.0,-4.0,-4.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,51,1,0,1,0,0
3012,-4.0,-1.0,-1.5,1.5,-1.0,2.0,2.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,36,1,0,0,1,0
3013,3.0,-1.0,1.5,1.5,-2.0,-3.0,-3.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,46,0,1,0,0,0
3014,-7.0,-1.0,-5.5,6.5,-3.0,6.0,7.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,41,0,0,0,1,0
3015,-8.0,-6.0,-6.5,-1.5,-6.0,-1.0,5.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,41,1,0,0,1,0
3016,-2.0,-1.0,-3.5,3.5,-3.0,1.0,2.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,49,1,0,0,1,0
3017,3.0,-2.0,1.0,3.5,-3.0,1.0,2.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,26,0,0,0,1,0
3018,-1.0,-1.0,0.0,3.5,-4.0,3.0,1.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,46,0,1,0,0,0
3019,2.0,0.0,-1.0,0.5,-2.0,1.0,-3.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,56,0,1,0,0,0
3020,1.0,-1.0,-6.0,3.5,-4.0,4.0,4.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,50,0,0,0,0,1
3021,2.0,-1.0,-4.0,-0.5,-1.0,7.0,3.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,34,0,0,0,1,0
3022,-2.0,-3.0,-2.0,2.5,-1.0,1.0,3.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,46,0,1,0,0,0
3023,-3.0,-3.0,-1.0,0.5,-2.0,1.0,4.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,25,0,0,0,1,0
3024,2.0,1.0,-0.5,2.5,-3.0,-1.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,47,0,1,0,0,0
3025,0.0,1.0,2.5,-2.5,-1.0,-0.0,-3.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,18,0,0,0,1,0
3026,-2.0,-2.0,-1.0,1.5,0.0,2.0,3.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,31,1,0,0,1,0
3027,5.0,2.0,6.0,-0.5,6.0,-3.0,-5.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,43,0,0,1,0,0
3028,2.0,-1.0,1.0,0.5,-2.0,-0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,35,0,0,0,0,1
3029,1.0,0.0,-1.5,-0.5,-1.0,1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,46,0,0,0,0,1
3030,3.0,-3.0,-2.0,3.5,-4.0,3.0,2.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,19,0,1,0,0,0
3031,6.0,2.0,3.0,1.5,1.0,-5.0,-7.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,47,1,0,1,0,0
3032,-4.0,-1.0,-0.5,0.5,1.0,-1.0,3.0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,37,1,1,0,0,0
3033,4.0,-1.0,8.0,-2.5,1.0,-6.0,-5.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,23,1,0,1,0,0
3034,4.0,1.0,-0.5,0.5,-3.0,-2.0,-2.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,59,1,0,1,0,0
3035,0.0,-1.0,1.0,3.5,-3.0,4.0,3.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,50,1,0,0,1,0
3036,-2.0,-5.0,-2.5,-2.5,2.0,-7.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,27,1,0,0,1,0
3037,-1.0,0.0,-2.0,-0.5,-3.0,4.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,37,1,0,0,1,0
3038,2.0,-2.0,1.5,-1.5,-4.0,-1.0,5.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,22,0,1,0,0,0
3039,4.0,3.0,-0.5,4.5,5.0,-1.0,-4.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,49,1,0,1,0,0
3040,-1.0,-3.0,-3.0,2.5,0.0,4.0,5.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,46,0,0,0,1,0
3041,1.0,0.0,-1.5,0.5,-1.0,2.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,44,0,0,0,0,1
3042,1.0,-2.0,2.0,1.5,-2.0,-1.0,0.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,35,0,1,0,0,0
